,Unnamed: 0,Data,ID,url,username,source,location,content,num_of_likes,num_of_retweet,processed_content
62,62,2023-02-28 13:28:20+00:00,1630560535006552064,https://twitter.com/TheCrypticWolf1/status/1630560535006552064,TheCrypticWolf1,Twitter for Android,Terra Mater,"@CryptoDiffer @VAIOT_LTD @SingularityNET @veloprotocol @VelodromeFi @Gamiumcorp @Conflux_Network @nunet_global @Fetch_ai @oraichain @NakamotoGames Missing @dimitratech $DMTR from that list doing over 1,000%",0,0,"@CryptoDiffer @VAIOT_LTD @SingularityNET @veloprotocol @VelodromeFi @Gamiumcorp @Conflux_Network @nunet_global @Fetch_ai @oraichain @NakamotoGames Missing @dimitratech $DMTR from that list doing over 1,000%"
63,63,2023-02-28 13:28:17+00:00,1630560522822090754,https://twitter.com/AlsikkanTV/status/1630560522822090754,AlsikkanTV,Twitter for iPhone,Unknown,thereâs a new Simpsons AI channel on Twitch that continuously recreates the âSteamed Hamsâ bit and the Skinner character often breaks down with vicious self-hate and prays to God for help https://t.co/sqjfHJXwuD,0,0,theres a new Simpsons AI channel on Twitch that continuously recreates the Steamed Hams bit and the Skinner character often breaks down with vicious self-hate and prays to God for help https://t.co/sqjfHJXwuD
64,64,2023-02-28 13:28:17+00:00,1630560522037866498,https://twitter.com/torresreport/status/1630560522037866498,torresreport,Jetpack.com,Unknown,Costa Rica seeks to become a Central American Hub forÂ AI https://t.co/xtUKGKUgyt,0,0,Costa Rica seeks to become a Central American Hub forAI https://t.co/xtUKGKUgyt
65,65,2023-02-28 13:28:17+00:00,1630560521375170563,https://twitter.com/CryptowhaleMoon/status/1630560521375170563,CryptowhaleMoon,Twitter Web App,Hanoi,"We are in profits guysðð

$Lrc $Axs $Htr $Dusk $Imx $Vai $Pyr $Ocean $Near $Rose $Gft $Orai $Rndr $Sol $Inj $Ftm $Man $Celr $Dusk $Hook $Sxp $Apt $Ftt $Op  $Matic $Srm #AI #DeFi #BUSD #Crypto #BNB #ETH https://t.co/FfPo9IaLuT",0,0,"We are in profits guys

$Lrc $Axs $Htr $Dusk $Imx $Vai $Pyr $Ocean $Near $Rose $Gft $Orai $Rndr $Sol $Inj $Ftm $Man $Celr $Dusk $Hook $Sxp $Apt $Ftt $Op  $Matic $Srm #AI #DeFi #BUSD #Crypto #BNB #ETH https://t.co/FfPo9IaLuT"
66,66,2023-02-28 13:28:16+00:00,1630560516262309890,https://twitter.com/JiggaFredd/status/1630560516262309890,JiggaFredd,Twitter for Android,"Polokwane, South Africa",@destinyzee Ai you can't get away not on the App never people here never forget ð¤£ðð,0,0,@destinyzee Ai you can't get away not on the App never people here never forget 
67,67,2023-02-28 13:28:15+00:00,1630560513590435843,https://twitter.com/Jel3na_/status/1630560513590435843,Jel3na_,Twitter for Android,Serbia,@zeng_wt Thanks Zeng. The possibilities with AI are endless.,1,0,@zeng_wt Thanks Zeng. The possibilities with AI are endless.
68,68,2023-02-28 13:28:15+00:00,1630560512009285633,https://twitter.com/Jamie__ai/status/1630560512009285633,Jamie__ai,Twitter for iPhone,Unknown,@bykelseyy Green n Orange g,0,0,@bykelseyy Green n Orange g
69,69,2023-02-28 13:28:11+00:00,1630560496071114752,https://twitter.com/GoldSilverMoney/status/1630560496071114752,GoldSilverMoney,Twitter Web App,Unknown,"$IAI
@inheritanceArt 

Founder @realVincePeters  worked for @elonmusk @SpaceX 

Low MC - Around $410K atm
Low supply - CS: 754K / TS: 50mil
#AI Narrative
Partnership w/ @SonyPictures @EASPORTS @Discovery and more

$BTC $ETH $XRP $VRA $PRIMAL $WTK $SIDUS $OPUL $DOGE

@XMaximist https://t.co/ToA85FE3u0",0,0,"$IAI
@inheritanceArt 

Founder @realVincePeters  worked for @elonmusk @SpaceX 

Low MC - Around $410K atm
Low supply - CS: 754K / TS: 50mil
#AI Narrative
Partnership w/ @SonyPictures @EASPORTS @Discovery and more

$BTC $ETH $XRP $VRA $PRIMAL $WTK $SIDUS $OPUL $DOGE

@XMaximist https://t.co/ToA85FE3u0"
70,70,2023-02-28 13:28:10+00:00,1630560492564672514,https://twitter.com/futureguru/status/1630560492564672514,futureguru,Twitter for iPhone,"San Francisco, CA",AI Could Be Made Obsolete by 'OI' -- Biocomputers Running on Human Brain Cells https://t.co/oBzVjikAfI,0,0,AI Could Be Made Obsolete by 'OI' -- Biocomputers Running on Human Brain Cells https://t.co/oBzVjikAfI
71,71,2023-02-28 13:28:10+00:00,1630560491972984833,https://twitter.com/lifecarenews247/status/1630560491972984833,lifecarenews247,SoAdda,"Rajkot, India","Nextech's Breakthrough Generative AI Plus Record 3D Model
https://t.co/RL4CxiBsVT",0,0,"Nextech's Breakthrough Generative AI Plus Record 3D Model
https://t.co/RL4CxiBsVT"
72,72,2023-02-28 13:28:10+00:00,1630560491910348800,https://twitter.com/Ajit36368691/status/1630560491910348800,Ajit36368691,Twitter Web App,Unknown,"Our #AI-Powered, #launchpad platform is dedicated to researching and incubating the best projects of tomorrow, focusing on the hottest trends and solving current crypto challenges. Built on @arbitrum , weâre ready to make history!
@GPTPADio $GPAD #GPTPAD https://t.co/cLR7TjgFnF",0,0,"Our #AI-Powered, #launchpad platform is dedicated to researching and incubating the best projects of tomorrow, focusing on the hottest trends and solving current crypto challenges. Built on @arbitrum , were ready to make history!
@GPTPADio $GPAD #GPTPAD https://t.co/cLR7TjgFnF"
73,73,2023-02-28 13:28:09+00:00,1630560489552969728,https://twitter.com/qcostarica/status/1630560489552969728,qcostarica,Jetpack.com,Around the corner.,Costa Rica seeks to become a Central American Hub forÂ AI https://t.co/A9pMkhPkE6,0,0,Costa Rica seeks to become a Central American Hub forAI https://t.co/A9pMkhPkE6
74,74,2023-02-28 13:28:08+00:00,1630560486243831808,https://twitter.com/LuqmanUmar_/status/1630560486243831808,LuqmanUmar_,Twitter for Android,Brussels,"Read a story book â
Read an AI generated story â https://t.co/tNvtiJKcQ2",0,0,"Read a story book 
Read an AI generated story  https://t.co/tNvtiJKcQ2"
75,75,2023-02-28 13:28:08+00:00,1630560485635489793,https://twitter.com/txtsjoy/status/1630560485635489793,txtsjoy,Twitter for Android,Unknown,"i just realised that its hard for a non french speaking person to learn the difference between ""Ã©"" ""Ã¨"" and ""ai"" just like its hard for me to learn the difference betweenãand ã, ã andã±, ã and ã in korean",0,0,"i just realised that its hard for a non french speaking person to learn the difference between """" """" and ""ai"" just like its hard for me to learn the difference betweenand ,  and,  and  in korean"
76,76,2023-02-28 13:28:08+00:00,1630560484842766336,https://twitter.com/ZBiotechGuy/status/1630560484842766336,ZBiotechGuy,Twitter for iPhone,"Cambridge, MA","#AI-enhanced #proteindesign - at itâs best! 

https://t.co/h0v0hq0d9O",0,0,"#AI-enhanced #proteindesign - at its best! 

https://t.co/h0v0hq0d9O"
77,77,2023-02-28 13:28:08+00:00,1630560484574519296,https://twitter.com/WallStreetRprtr/status/1630560484574519296,WallStreetRprtr,Twitter Web App,Planet HundredBagger,"$AI 

$NEXCF $GOOGL $MSFT $SOUN #stockstowatch 

https://t.co/IksPocMDwH",0,0,"$AI 

$NEXCF $GOOGL $MSFT $SOUN #stockstowatch 

https://t.co/IksPocMDwH"
78,78,2023-02-28 13:28:08+00:00,1630560483223785473,https://twitter.com/ricoqmedia/status/1630560483223785473,ricoqmedia,Jetpack.com,"San JosÃ©, Costa Rica",Costa Rica seeks to become a Central American Hub forÂ AI https://t.co/4bbdTMK7iH,0,0,Costa Rica seeks to become a Central American Hub forAI https://t.co/4bbdTMK7iH
79,79,2023-02-28 13:28:07+00:00,1630560479272751105,https://twitter.com/MiaCapriati/status/1630560479272751105,MiaCapriati,Twitter for Android,Unknown,"Which profit-taking sell method do you find to be most effective to maximize gains?

$AAPL $NVDA $AMZN $AMD $NFLX $MSFT $GOOGL $META $ABNB $DKNG $PLTR $SI $SOFI $UPST $KO $VZ $BA $MS $F $AI $TSLA $LCID $SBUX $GOOG $NIO $RBLX $DIS $NKE $MCD $UPS $XOM $V $JPM $WMT $C $MA $PG $HD $T",0,0,"Which profit-taking sell method do you find to be most effective to maximize gains?

$AAPL $NVDA $AMZN $AMD $NFLX $MSFT $GOOGL $META $ABNB $DKNG $PLTR $SI $SOFI $UPST $KO $VZ $BA $MS $F $AI $TSLA $LCID $SBUX $GOOG $NIO $RBLX $DIS $NKE $MCD $UPS $XOM $V $JPM $WMT $C $MA $PG $HD $T"
80,80,2023-02-28 13:28:06+00:00,1630560477691387906,https://twitter.com/coeurdinosaur/status/1630560477691387906,coeurdinosaur,Twitter for iPhone,Unknown,"@Jereczko97 @boobaah_ @thoushallnotpry @jauregaysthetic @Ai_Like_Heda @QueenTalkSwan2 @thisisjustlu @AtomicRainbowLi Oh, thatâs less bad. I thought it was clove as in garlic, which was a terrifying thought
#SaveWarriorNun #WarriorNun #TeamTraumatized",1,0,"@Jereczko97 @boobaah_ @thoushallnotpry @jauregaysthetic @Ai_Like_Heda @QueenTalkSwan2 @thisisjustlu @AtomicRainbowLi Oh, thats less bad. I thought it was clove as in garlic, which was a terrifying thought
#SaveWarriorNun #WarriorNun #TeamTraumatized"
81,81,2023-02-28 13:28:06+00:00,1630560475917451264,https://twitter.com/Tuan10134007/status/1630560475917451264,Tuan10134007,Twitter Web App,"Long XuyÃªn, An giang, Viá»t Nam","Our #AI-Powered, #launchpad platform is dedicated to researching and incubating the best projects of tomorrow, focusing on the hottest trends and solving current crypto challenges. Built on @arbitrum , weâre ready to make history!
@GPTPADio $GPAD #GPTPAD https://t.co/90G9UJ4qCH",0,0,"Our #AI-Powered, #launchpad platform is dedicated to researching and incubating the best projects of tomorrow, focusing on the hottest trends and solving current crypto challenges. Built on @arbitrum , were ready to make history!
@GPTPADio $GPAD #GPTPAD https://t.co/90G9UJ4qCH"
82,82,2023-02-28 13:28:05+00:00,1630560473522532355,https://twitter.com/k0zwmAiDI9pb8Jl/status/1630560473522532355,k0zwmAiDI9pb8Jl,Twitter Web App,Unknown,Benjamin Hill #ä¸æµ·  #ä¸æµ·èµæº  #ä¸æµ·ä¸è¶³  https://t.co/vFgfuHa92a,0,0,Benjamin Hill #  #  #  https://t.co/vFgfuHa92a
83,83,2023-02-28 13:28:05+00:00,1630560473400655873,https://twitter.com/BananaMic/status/1630560473400655873,BananaMic,Twitter for Android,Unknown,"@myduyenduong @linht0310 The polite ways to call someone older/younger are Phi/ Nong.
However, there are many not-so-polite ways to call others, like Ai, E, and also Nang. 
Normally, Nang is used to call female.",0,0,"@myduyenduong @linht0310 The polite ways to call someone older/younger are Phi/ Nong.
However, there are many not-so-polite ways to call others, like Ai, E, and also Nang. 
Normally, Nang is used to call female."
84,84,2023-02-28 13:28:05+00:00,1630560470405881856,https://twitter.com/SapphireMaster3/status/1630560470405881856,SapphireMaster3,Twitter Web App,Unknown,"Check @axenbrowser out!

#AxenAI is a crypto ecosystem that has products like the Axen Browser, the Axen #AI Chat  &amp; many more.

 â¢ 20 Products in development
 â¢ Over $50M expected in monthly revenue

ðð» https://t.co/oMgqMAQgrF

Dont miss the #AI2Earn Revolution!",0,0,"Check @axenbrowser out!

#AxenAI is a crypto ecosystem that has products like the Axen Browser, the Axen #AI Chat  &amp; many more.

  20 Products in development
  Over $50M expected in monthly revenue

 https://t.co/oMgqMAQgrF

Dont miss the #AI2Earn Revolution!"
85,85,2023-02-28 13:28:04+00:00,1630560469520883712,https://twitter.com/Kurt88051712/status/1630560469520883712,Kurt88051712,Twitter for iPhone,Automation Alley,@DVATW Lost?,0,0,@DVATW Lost?
86,86,2023-02-28 13:28:02+00:00,1630560459324547073,https://twitter.com/Jeni250672/status/1630560459324547073,Jeni250672,Twitter for Android,Kazakhstan,"Check @axenbrowser out!

#AxenAI is a crypto ecosystem that has products like the Axen Browser, the Axen #AI Chat  &amp; many more.

 â¢ 20 Products in development
 â¢ Over $50M expected in monthly revenue

ðð» https://t.co/FsgFibSCAD

Dont miss the #AI2Earn Revolution!",0,0,"Check @axenbrowser out!

#AxenAI is a crypto ecosystem that has products like the Axen Browser, the Axen #AI Chat  &amp; many more.

  20 Products in development
  Over $50M expected in monthly revenue

 https://t.co/FsgFibSCAD

Dont miss the #AI2Earn Revolution!"
87,87,2023-02-28 13:28:01+00:00,1630560454467547137,https://twitter.com/tyler_m_john/status/1630560454467547137,tyler_m_john,Twitter Web App,"Oxford, UK","Inspired by the Yudkowskyish concern that we can't build aligned AGI from aligned subunits, and can't use AI to tell us how to align AGI",0,0,"Inspired by the Yudkowskyish concern that we can't build aligned AGI from aligned subunits, and can't use AI to tell us how to align AGI"
88,88,2023-02-28 13:28:01+00:00,1630560453393776651,https://twitter.com/hplusweekly/status/1630560453393776651,hplusweekly,Buffer,Internet,DeepMindâs New AI: Insanely Good At Games https://t.co/ZNMH3jyrsN,0,0,DeepMinds New AI: Insanely Good At Games https://t.co/ZNMH3jyrsN
89,89,2023-02-28 13:28:00+00:00,1630560451883851776,https://twitter.com/future_of_AI/status/1630560451883851776,future_of_AI,Buffer,Unknown,"Get Automated Newsletters On-Demand, Thanks to AI https://t.co/RB2VhfVSrf #ai #machinelearning #artificialintelligence #personalization #spotlight via @MktgAi",0,0,"Get Automated Newsletters On-Demand, Thanks to AI https://t.co/RB2VhfVSrf #ai #machinelearning #artificialintelligence #personalization #spotlight via @MktgAi"
90,90,2023-02-28 13:27:59+00:00,1630560447664365571,https://twitter.com/a_selims/status/1630560447664365571,a_selims,LinkedIn,Cosmopolitan,"Large Language Models (LLMs) How-to at the moment.
A good read describes the available options: 

#ai #llms #futureofwork https://t.co/VEc8W9S9M3",0,0,"Large Language Models (LLMs) How-to at the moment.
A good read describes the available options: 

#ai #llms #futureofwork https://t.co/VEc8W9S9M3"
91,91,2023-02-28 13:27:58+00:00,1630560441725247488,https://twitter.com/timal_p/status/1630560441725247488,timal_p,Twitter Web App,Canada,"@tomwalker22 I am certainly not an AI expert, but the way I see it, consciousness implies having free-will, and this will always be a uniquely human trait.

I can't conceive of how human beings could ever build a machine that could possess free-will.",0,0,"@tomwalker22 I am certainly not an AI expert, but the way I see it, consciousness implies having free-will, and this will always be a uniquely human trait.

I can't conceive of how human beings could ever build a machine that could possess free-will."
92,92,2023-02-28 13:27:57+00:00,1630560438604767233,https://twitter.com/boobaah_/status/1630560438604767233,boobaah_,Twitter for iPhone,polish space squad ð²,"@thisisjustlu @Ai_Like_Heda @Jereczko97 @thoushallnotpry @jauregaysthetic @coeurdinosaur @QueenTalkSwan2 @AtomicRainbowLi Hun, those pictures are not my workâ¦ thatâs what my coworkers do

#SaveWarriorNun #WarriorNun",0,0,"@thisisjustlu @Ai_Like_Heda @Jereczko97 @thoushallnotpry @jauregaysthetic @coeurdinosaur @QueenTalkSwan2 @AtomicRainbowLi Hun, those pictures are not my work thats what my coworkers do

#SaveWarriorNun #WarriorNun"
93,93,2023-02-28 13:27:55+00:00,1630560429155172352,https://twitter.com/seishunzx/status/1630560429155172352,seishunzx,Twitter for Android,Unknown,Web AI - Artifical Intelligence for websites - The first ever AI creator for websites in crypto space!,0,0,Web AI - Artifical Intelligence for websites - The first ever AI creator for websites in crypto space!
